#OTU_ID	LL1	LL2	LL3	LR1	LR2	LR3	AL1	AL2	AL3	AR1	AR2	AR3	taxonomy
Erwinia_persicina	0	0	0	0	0	0	0	0	0	0	2	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae; g__Erwinia; s__Erwinia_persicina
Pantoea_agglomerans	0	0	0	0	0	0	1	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae; g__Pantoea; s__Pantoea_agglomerans
Pantoea_eucalypti	0	0	0	0	0	0	1	1	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae; g__Pantoea; s__Pantoea_eucalypti
Edwardsiella_ictaluri	0	0	0	0	0	0	3	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Hafniaceae; g__Edwardsiella; s__Edwardsiella_ictaluri
Proteus_mirabilis	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Morganellaceae; g__Proteus; s__Proteus_mirabilis
Pectobacterium_carotovorum	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Pectobacteriaceae; g__Pectobacterium; s__Pectobacterium_carotovorum
Pectobacterium_odoriferum	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Pectobacteriaceae; g__Pectobacterium; s__Pectobacterium_odoriferum
Candidatus_Fukatsuia	0	0	0	0	0	0	1	0	0	0	5	17	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Candidatus; s__Fukatsuia
Rahnella_aquatilis	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Rahnella; s__Rahnella_aquatilis
Serratia_symbiotica	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_symbiotica
Yersinia_enterocolitica	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Yersinia; s__Yersinia_enterocolitica
Yersinia_entomophaga	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Yersinia; s__Yersinia_entomophaga
Yersinia_pestis	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Yersinia; s__Yersinia_pestis
Yersinia_pseudotuberculosis	0	0	0	0	0	0	2	0	1	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Yersinia; s__Yersinia_pseudotuberculosis
Acinetobacter_baumannii	4	17	9	8	11	8	3	2	3	11	7	19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Moraxellales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter_baumannii
Acinetobacter_haemolyticus	0	0	0	0	0	0	1	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Moraxellales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter_haemolyticus
Acinetobacter_indicus	0	1	2	0	1	0	0	0	0	0	0	1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Moraxellales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter_indicus
Acinetobacter_johnsonii	0	2	0	5	2	1	2	0	3	1	2	4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Moraxellales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter_johnsonii
Acinetobacter_pittii	1	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Moraxellales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter_pittii
Acinetobacter_radioresistens	0	0	0	0	0	0	0	0	0	0	3	3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Moraxellales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter_radioresistens
Acinetobacter_schindleri	0	2	3	1	1	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Moraxellales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter_schindleri
Acinetobacter_seifertii	0	0	0	0	0	0	0	0	0	1	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Moraxellales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter_seifertii
Acinetobacter_ursingii	13	36	35	64	35	19	56	18	11	74	38	52	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Moraxellales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter_ursingii
Acinetobacter_venetianus	0	1	0	0	0	0	0	0	1	1	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Moraxellales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter_venetianus
Moraxella_bovoculi	0	1	6	0	0	1	4	1	1	40	24	1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Moraxellales; f__Moraxellaceae; g__Moraxella; s__Moraxella_bovoculi
Moraxella_cuniculi	0	0	0	0	1	0	3	0	3	35	17	1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Moraxellales; f__Moraxellaceae; g__Moraxella; s__Moraxella_cuniculi
Moraxella_osloensis	780	1237	1138	3007	2258	1633	225	85	58	492	453	509	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Moraxellales; f__Moraxellaceae; g__Moraxella; s__Moraxella_osloensis
Steroidobacter_denitrificans	0	1	0	2	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nevskiales; f__Steroidobacteraceae; g__Steroidobacter; s__Steroidobacter_denitrificans
Salinicola_tamaricis	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Salinicola; s__Salinicola_tamaricis
Actinobacillus_lignieresii	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Actinobacillus; s__Actinobacillus_lignieresii
Actinobacillus_pleuropneumoniae	0	0	0	0	0	0	1	0	0	2	1	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Actinobacillus; s__Actinobacillus_pleuropneumoniae
Aggregatibacter_aphrophilus	2	5	7	0	5	0	5	0	6	0	0	5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Aggregatibacter; s__Aggregatibacter_aphrophilus
Aggregatibacter_segnis	0	0	0	0	0	0	1	1	4	3	0	2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Aggregatibacter; s__Aggregatibacter_segnis
Avibacterium_paragallinarum	0	0	0	0	0	0	0	0	1	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Avibacterium; s__Avibacterium_paragallinarum
Bibersteinia_trehalosi	0	0	0	0	0	0	0	0	0	1	1	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Bibersteinia; s__Bibersteinia_trehalosi
Frederiksenia_canicola	1	10	61	1	3	4	115	58	42	445	405	39	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Frederiksenia; s__Frederiksenia_canicola
Gallibacterium_anatis	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Gallibacterium; s__Gallibacterium_anatis
Glaesserella_parasuis	0	0	1	0	0	0	1	2	1	2	5	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Glaesserella; s__Glaesserella_parasuis
Haemophilus_haemolyticus	0	0	0	0	0	0	1	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__Haemophilus_haemolyticus
Haemophilus_influenzae	0	0	0	0	0	0	0	1	0	0	0	1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__Haemophilus_influenzae
Haemophilus_parahaemolyticus	2	8	0	55	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__Haemophilus_parahaemolyticus
Haemophilus_parainfluenzae	40	76	10	12	0	2	39	30	247	20	48	214	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__Haemophilus_parainfluenzae
Haemophilus_pittmaniae	0	0	0	0	0	0	1	0	3	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__Haemophilus_pittmaniae
Mannheimia_varigena	0	0	0	0	0	0	0	1	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Mannheimia; s__Mannheimia_varigena
Pasteurella_multocida	3	2	5	3	0	4	51	12	11	82	73	5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Pasteurella; s__Pasteurella_multocida
Pseudomonas_aeruginosa	3	7	6	9	6	3	17	3	1	40	6	6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas_aeruginosa
Pseudomonas_bijieensis	0	0	0	0	0	0	0	0	0	0	0	1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas_bijieensis
Pseudomonas_brenneri	0	0	1	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas_brenneri
Pseudomonas_chlororaphis	0	0	0	0	0	0	0	1	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas_chlororaphis
Pseudomonas_monteilii	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas_monteilii
Pseudomonas_oryzihabitans	15	13	36	20	35	12	5	2	3	6	9	4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas_oryzihabitans
Pseudomonas_psychrotolerans	0	3	1	3	3	3	0	0	0	11	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas_psychrotolerans
Pseudomonas_putida	0	0	0	0	0	0	0	0	0	0	0	1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas_putida
Pseudomonas_rhizosphaerae	0	0	1	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas_rhizosphaerae
Pseudomonas_synxantha	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas_synxantha
Pseudomonas_taetrolens	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas_taetrolens
Pseudomonas_umsongensis	0	0	0	0	0	0	1	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas_umsongensis
Luteibacter_rhizovicinus	0	0	0	0	0	0	0	0	0	0	0	1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Luteibacter; s__Luteibacter_rhizovicinus
Rhodanobacter_glycinis	0	0	0	0	0	0	0	0	0	0	0	3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Rhodanobacter; s__Rhodanobacter_glycinis
Arenimonas_daejeonensis	0	3	0	0	0	0	0	0	1	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Arenimonas; s__Arenimonas_daejeonensis
Luteimonas_granuli	0	0	9	0	0	0	0	0	0	0	1	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Luteimonas; s__Luteimonas_granuli
Lysobacter_gummosus	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter; s__Lysobacter_gummosus
Pseudoxanthomonas_mexicana	0	0	1	0	0	4	0	0	0	3	1	6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Pseudoxanthomonas; s__Pseudoxanthomonas_mexicana
Pseudoxanthomonas_spadix	0	7	0	0	0	0	0	0	1	2	2	1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Pseudoxanthomonas; s__Pseudoxanthomonas_spadix
Stenotrophomonas_maltophilia	1	2	0	1	1	1	0	0	1	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__Stenotrophomonas_maltophilia
Stenotrophomonas_rhizophila	0	0	0	0	0	0	0	0	0	0	0	1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__Stenotrophomonas_rhizophila
Xanthomonas_citri	1	0	0	0	0	0	0	0	0	1	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Xanthomonas; s__Xanthomonas_citri
Gracilinema_caldarium	0	0	0	1	0	0	0	0	0	0	0	0	d__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Spirochaetales; f__Breznakiellaceae; g__Gracilinema; s__Gracilinema_caldarium
Treponema_brennaborense	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Spirochaetales; f__Treponemataceae; g__Treponema; s__Treponema_brennaborense
Treponema_denticola	0	0	0	0	0	0	0	2	0	6	0	0	d__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Spirochaetales; f__Treponemataceae; g__Treponema; s__Treponema_denticola
Treponema_pedis	0	0	1	0	0	0	0	0	0	1	3	0	d__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Spirochaetales; f__Treponemataceae; g__Treponema; s__Treponema_pedis
Treponema_phagedenis	0	0	0	0	0	0	0	1	0	0	0	0	d__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Spirochaetales; f__Treponemataceae; g__Treponema; s__Treponema_phagedenis
Jonquetella_anthropi	1	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Jonquetella; s__Jonquetella_anthropi
Luteolibacter_luteus	0	1	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Luteolibacter; s__Luteolibacter_luteus
Granulicella	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__Granulicella
Actinomyces	0	0	1	0	0	0	0	0	0	0	1	2	d__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces
Schaalia	0	0	0	0	0	0	0	0	0	0	0	1	d__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Schaalia
Corynebacterium	4	8	9	7	7	8	5	4	18	13	10	70	d__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium
Gordonia	0	0	0	0	0	0	0	0	0	1	1	0	d__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Corynebacteriales; f__Gordoniaceae; g__Gordonia
Mycobacterium	0	0	0	0	0	0	0	0	0	1	0	0	d__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium
Rhodococcus	0	0	0	0	0	0	2	0	0	0	0	1	d__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Corynebacteriales; f__Nocardiaceae; g__Rhodococcus
Brevibacterium	3	4	19	3	4	5	2	1	10	21	1	14	d__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Micrococcales; f__Brevibacteriaceae; g__Brevibacterium
Brachybacterium	0	0	0	0	0	0	0	0	3	2	0	8	d__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Micrococcales; f__Dermabacteraceae; g__Brachybacterium
Dermabacter	0	0	0	0	0	0	0	0	0	0	0	1	d__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Micrococcales; f__Dermabacteraceae; g__Dermabacter
Janibacter	0	1	0	0	0	3	0	0	1	0	0	2	d__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Micrococcales; f__Intrasporangiaceae; g__Janibacter
Agrococcus	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Micrococcales; f__Microbacteriaceae; g__Agrococcus
Aurantimicrobium	0	7	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Micrococcales; f__Microbacteriaceae; g__Aurantimicrobium
Clavibacter	0	0	2	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Micrococcales; f__Microbacteriaceae; g__Clavibacter
Leucobacter	1	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Micrococcales; f__Microbacteriaceae; g__Leucobacter
Microbacterium	1	7	0	1	0	0	0	0	0	0	0	3	d__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Micrococcales; f__Microbacteriaceae; g__Microbacterium
Arthrobacter	0	0	0	0	0	0	0	0	0	2	0	5	d__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Micrococcales; f__Micrococcaceae; g__Arthrobacter
Glutamicibacter	0	0	0	1	0	0	0	0	0	0	0	0	d__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Micrococcales; f__Micrococcaceae; g__Glutamicibacter
Kocuria	2	0	2	1	0	4	0	0	3	4	4	9	d__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Micrococcales; f__Micrococcaceae; g__Kocuria
Micrococcus	3	13	3	3	0	1	7	4	7	131	80	270	d__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Micrococcales; f__Micrococcaceae; g__Micrococcus
Nesterenkonia	0	0	1	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Micrococcales; f__Micrococcaceae; g__Nesterenkonia
Rothia	0	1	0	0	0	0	0	0	3	0	0	15	d__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Micrococcales; f__Micrococcaceae; g__Rothia
Nakamurella	0	0	0	0	0	0	0	0	0	1	0	0	d__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Nakamurellales; f__Nakamurellaceae; g__Nakamurella
Nocardioides	1	0	0	0	0	1	0	0	0	0	0	1	d__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides
Cutibacterium	3	5	3	1	0	0	6	28	42	2	3	99	d__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium
Microlunatus	0	1	8	0	0	0	0	0	0	0	0	2	d__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Propionibacteriales; f__Propionibacteriaceae; g__Microlunatus
Pseudonocardia	0	0	0	0	0	0	0	0	0	0	0	1	d__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Pseudonocardia
Saccharomonospora	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Saccharomonospora
Rubrobacter	0	0	0	1	0	0	0	0	0	0	0	0	d__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter
Bacteroides	0	0	4	0	0	0	1	2	3	20	6	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
Phocaeicola	0	0	0	0	0	0	0	0	1	0	0	1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Phocaeicola
Porphyromonas	1	0	12	4	7	1	15	10	3	80	58	4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas
Prevotella	1	1	1	0	0	0	1	0	7	5	1	10	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella
Tannerella	0	0	0	0	0	0	0	0	0	5	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Tannerella
Chitinophaga	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Chitinophagia; o__Chitinophagales; f__Chitinophagaceae; g__Chitinophaga
Flavisolibacter	1	11	7	0	13	1	0	1	1	6	0	1	d__Bacteria; p__Bacteroidota; c__Chitinophagia; o__Chitinophagales; f__Chitinophagaceae; g__Flavisolibacter
Niabella	0	0	2	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Chitinophagia; o__Chitinophagales; f__Chitinophagaceae; g__Niabella
Spirosoma	2	1	0	0	0	0	2	0	0	0	2	3	d__Bacteria; p__Bacteroidota; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma
Adhaeribacter	0	0	0	1	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Cytophagia; o__Cytophagales; f__Hymenobacteraceae; g__Adhaeribacter
Hymenobacter	0	2	0	1	10	0	0	1	2	2	6	14	d__Bacteria; p__Bacteroidota; c__Cytophagia; o__Cytophagales; f__Hymenobacteraceae; g__Hymenobacter
Capnocytophaga	1	4	0	0	0	0	10	1	24	63	27	22	d__Bacteria; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga
Flavobacterium	1	0	0	2	0	0	0	1	3	6	4	12	d__Bacteria; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium
Chryseobacterium	4	5	0	2	0	1	2	2	8	11	2	15	d__Bacteria; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Weeksellaceae; g__Chryseobacterium
Mucilaginibacter	0	0	0	0	0	0	0	0	1	0	4	0	d__Bacteria; p__Bacteroidota; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Mucilaginibacter
Pedobacter	0	0	7	0	0	0	0	1	0	0	0	2	d__Bacteria; p__Bacteroidota; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter
Sphingobacterium	0	3	0	0	0	0	0	0	1	2	3	12	d__Bacteria; p__Bacteroidota; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium
Chondrocystis	1	0	0	0	0	14	0	0	0	0	0	0	d__Bacteria; p__Cyanobacteria; c__unknown; o__Chroococcales; f__Chroococcaceae; g__Chondrocystis
Anabaena	0	0	0	0	0	0	1	0	0	0	0	0	d__Bacteria; p__Cyanobacteria; c__unknown; o__Nostocales; f__Nostocaceae; g__Anabaena
Nostoc	0	0	0	0	0	29	0	0	3	4	0	1	d__Bacteria; p__Cyanobacteria; c__unknown; o__Nostocales; f__Nostocaceae; g__Nostoc
Leptolyngbya	0	0	0	0	0	0	1	0	0	0	0	0	d__Bacteria; p__Cyanobacteria; c__unknown; o__Pseudanabaenales; f__Leptolyngbyaceae; g__Leptolyngbya
Deinococcus	11	10	12	1	3	0	10	2	7	8	6	10	d__Bacteria; p__Deinococcus-Thermus; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus
Thermus	1	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Deinococcus-Thermus; c__Deinococci; o__Thermales; f__Thermaceae; g__Thermus
Tumebacillus	0	0	0	0	0	0	1	0	0	0	0	0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Alicyclobacillaceae; g__Tumebacillus
Bacillus	2	17	12	1	9	4	8	5	4	16	14	10	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus
Lysinibacillus	0	0	8	0	0	0	0	0	1	0	0	0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Lysinibacillus
Listeria	0	0	0	0	0	0	1	0	0	0	1	0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Listeriaceae; g__Listeria
Brevibacillus	0	0	1	0	0	0	0	0	0	0	0	1	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Brevibacillus
Cohnella	0	0	0	0	0	0	0	0	0	0	1	0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Cohnella
Paenibacillus	2	1	6	2	0	0	1	0	6	4	4	2	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus
Kurthia	0	0	0	0	0	0	0	0	1	0	0	0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Kurthia
